Report ID,Report Type,Year,Arrest Date,Time,Time Range,Area Name,Reporting District,Age,Sex,Race,Charge Group Description,Arrest Type,Charge,Charge Description,Disposition Description,Address,Cross Street,LAT,LON,CD
231708697,RFC,2023,6/28/23 0:00,950,8am-12pm,Devonshire,1761,41,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,JORDAN                       AV,PLUMMER                      ST,34.2427,-118.604,12
231711465,RFC,2023,6/28/23 0:00,845,8am-12pm,Devonshire,1761,30,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,JORDAN                       AV,PLUMMER                      ST,34.2427,-118.604,12
231711808,RFC,2023,6/28/23 0:00,1135,8am-12pm,Devonshire,1762,40,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,INDEPENDENCE                 AV,LASSEN                       ST,34.25,-118.5908,12
231710992,RFC,2023,6/28/23 0:00,1050,8am-12pm,Devonshire,1757,46,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,BALBOA                       BL,DEVONSHIRE                   ST,34.2575,-118.5023,12
231711479,RFC,2023,6/28/23 0:00,815,8am-12pm,Devonshire,1761,41,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,JORDAN                       AV,PLUMMER                      ST,34.2427,-118.604,12
231711841,RFC,2023,6/28/23 0:00,848,8am-12pm,Devonshire,1781,33,Female,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,OSO                          AV,SUNBURST                     ST,34.2346,-118.5754,12
231711484,RFC,2023,6/28/23 0:00,1039,8am-12pm,Devonshire,1749,67,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,HASKELL                      AV,DEVONSHIRE                   ST,34.2578,-118.4761,12
231711489,RFC,2023,6/28/23 0:00,840,8am-12pm,Devonshire,1762,44,Female,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,ITASCA                       AV,DE SOTO                      ST,34.2448,-118.5886,12
231711473,RFC,2023,6/28/23 0:00,1000,8am-12pm,Devonshire,1762,44,Female,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,ITASCA                       AV,VARIEL                       AV,34.2448,-118.5928,12
231711483,RFC,2023,6/28/23 0:00,930,8am-12pm,Devonshire,1772,25,Female,Other,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,19800    NORDHOFF                     PL,,34.2359,-118.5646,12
231711802,RFC,2023,6/28/23 0:00,1010,8am-12pm,Devonshire,1761,47,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,PLUMMER                      ST,CANOGA                       AV,34.2427,-118.5976,12
231711475,RFC,2023,6/28/23 0:00,1015,8am-12pm,Devonshire,1782,28,Female,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,CANBY                        AV,DARBY                        AV,34.2312,-118.5632,12
231711450,RFC,2023,6/28/23 0:00,1040,8am-12pm,Devonshire,1762,39,Male,Black,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,9700    INDEPENDENCE                 AV,,34.2464,-118.5907,12
231711471,RFC,2023,6/28/23 0:00,920,8am-12pm,Devonshire,1762,40,Female,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,VARIEL                       AV,SUPERIOR                     ST,34.2464,-118.5929,12
231711206,RFC,2023,6/28/23 0:00,915,8am-12pm,Devonshire,1761,56,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,21500    GLEDHILL                     ST,,34.2414,-118.5987,12
231710998,RFC,2023,6/28/23 0:00,950,8am-12pm,Devonshire,1762,37,Female,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,SUPERIOR                     ST,MASON                        AV,34.2463,-118.5798,12
231711498,RFC,2023,6/28/23 0:00,840,8am-12pm,Devonshire,1771,46,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,LURLINE                      AV,PLUMMER                      ST,34.2427,-118.5842,12
231711455,RFC,2023,6/28/23 0:00,830,8am-12pm,Devonshire,1761,41,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,JORDAN                       AV,PRAIRIE                      ST,34.2391,-118.604,12
231711811,RFC,2023,6/28/23 0:00,957,8am-12pm,Devonshire,1761,30,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,JORDAN                       AV,PLUMMER                      ST,34.2427,-118.604,12
231708692,RFC,2023,6/28/23 0:00,930,8am-12pm,Devonshire,1761,30,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,JORDAN                       AV,PLUMMER                      ST,34.2427,-118.604,12
231711800,RFC,2023,6/28/23 0:00,900,8am-12pm,Devonshire,1781,53,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,8900    FULLBRIGHT                   AV,,34.2318,-118.5776,3
231711477,RFC,2023,6/28/23 0:00,950,8am-12pm,Devonshire,1782,38,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,CANBY                        AV,DARBY                        AV,34.2312,-118.5632,12
231708686,RFC,2023,6/28/23 0:00,52,12am-4am,Devonshire,1771,44,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,20500    PRAIRIE                      ST,,34.2391,-118.5798,12
231711829,RFC,2023,6/28/23 0:00,1050,8am-12pm,Devonshire,1795,51,Male,Other,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,PARTHENIA                    ST,LINDLEY                      AV,34.2287,-118.5273,12
231711844,RFC,2023,6/28/23 0:00,1200,8am-12pm,Devonshire,1781,41,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,CORISCO                      ST,FULLBRIGHT                   AV,34.2355,-118.5775,12
231711016,RFC,2023,6/28/23 0:00,815,8am-12pm,Devonshire,1759,38,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,AQUEDUCT                     ST,DEVONSHIRE                   ST,34.2573,-118.4739,12
231711810,RFC,2023,6/28/23 0:00,1055,8am-12pm,Devonshire,1752,41,Male,Black,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,VARIEL                       AV,SUPERIOR                     ST,34.2536,-118.5913,12
231711486,RFC,2023,6/28/23 0:00,1130,8am-12pm,Devonshire,1761,62,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,GLEDHILL                     ST,CANOGA                       AV,34.2414,-118.5976,12
231711454,RFC,2023,6/28/23 0:00,840,8am-12pm,Devonshire,1761,66,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,JORDAN                       AV,PRAIRIE                      ST,34.2391,-118.604,12
231711581,RFC,2023,6/28/23 0:00,755,4am-8am,Devonshire,1749,68,Male,Unknown,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,HASKELL                      AV,DEVONSHIRE                   ST,34.2578,-118.4761,12
231711478,RFC,2023,6/28/23 0:00,845,8am-12pm,Devonshire,1761,40,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,JORDAN                       AV,PLUMMER                      ST,34.2427,-118.604,12
231708704,RFC,2023,6/28/23 0:00,800,4am-8am,Devonshire,1757,48,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,DEVONSHIRE                   ST,BALBOA                       BL,34.2575,-118.5023,12
230213621,RFC,2023,6/28/23 0:00,945,8am-12pm,Rampart,271,66,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,10TH                         ST,PARK VIEW,34.0534,-118.2829,1
230213620,RFC,2023,6/28/23 0:00,1345,12pm-4pm,Rampart,295,53,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,CONSTANCE,VENICE,34.0419,-118.28,1
231711857,RFC,2023,6/28/23 0:00,830,8am-12pm,Devonshire,1781,40,Female,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,CORISCO                      ST,FULLBRIGHT                   AV,34.2355,-118.5775,12
231708698,RFC,2023,6/28/23 0:00,835,8am-12pm,Devonshire,1759,38,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,DEVONSHIRE                   ST,SAN DIEGO                    FY,34.2537,-118.477,12
231711210,RFC,2023,6/28/23 0:00,1110,8am-12pm,Devonshire,1794,55,Female,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,18100    PARTHENIA                    ST,,34.2287,-118.5273,12
231711449,RFC,2023,6/28/23 0:00,950,8am-12pm,Devonshire,1752,49,Female,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,INDEPENDENCE                 AV,LASSEN                       ST,34.25,-118.5908,12
231711464,RFC,2023,6/28/23 0:00,910,8am-12pm,Devonshire,1762,30,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,VARIEL                       AV,SUPERIOR                     ST,34.2464,-118.5929,12
231711012,RFC,2023,6/28/23 0:00,945,8am-12pm,Devonshire,1762,47,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,SUPERIOR                     ST,COZYCROFT                    AV,34.2463,-118.582,12
231711862,RFC,2023,6/28/23 0:00,1125,8am-12pm,Devonshire,1761,55,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,GLEDHILL                     ST,CANOGA                       AV,34.2414,-118.5976,12
231711015,RFC,2023,6/28/23 0:00,750,4am-8am,Devonshire,1759,39,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,DEVONSHIRE                   ST,AQUEDUCT                     ST,34.2573,-118.4739,12
231711838,RFC,2023,6/28/23 0:00,1100,8am-12pm,Devonshire,1762,28,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,ITASCA                       ST,DE SOTO                      AV,34.2448,-118.5886,12
231708694,RFC,2023,6/28/23 0:00,930,8am-12pm,Devonshire,1761,32,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,JORDAN                       AV,PLUMMER                      ST,34.2427,-118.604,12
231711864,RFC,2023,6/28/23 0:00,1015,8am-12pm,Devonshire,1761,54,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,PLUMMER                      ST,CANOGA                       AV,34.2427,-118.5976,12
231711803,RFC,2023,6/28/23 0:00,1040,8am-12pm,Devonshire,1761,32,Female,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,CANOGA                       AV,PLUMMER                      ST,34.2427,-118.5976,12
231708683,RFC,2023,6/28/23 0:00,815,8am-12pm,Devonshire,1759,44,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,DEVONSHIRE                   ST,BLUCHER                      AV,34.2573,-118.4733,12
231711468,RFC,2023,6/28/23 0:00,1055,8am-12pm,Devonshire,1761,50,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,GLEDHILL                     ST,CANOGA                       AV,34.2414,-118.5976,12
231711496,RFC,2023,6/28/23 0:00,1030,8am-12pm,Devonshire,1752,66,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,JORDAN                       AV,PRAIRIE                      ST,34.2536,-118.5913,12
231711806,RFC,2023,6/28/23 0:00,915,8am-12pm,Devonshire,1771,41,Female,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,20500    PRAIRIE                      ST,,34.2391,-118.5798,12
231711807,RFC,2023,6/28/23 0:00,1155,8am-12pm,Devonshire,1771,42,Female,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,INDEPENDENCE                 AV,NORDHOFF                     ST,34.2402,-118.5807,12
231711009,RFC,2023,6/28/23 0:00,950,8am-12pm,Devonshire,1762,32,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,SUPERIOR                     AV,COZYCROFT                    AV,34.2463,-118.582,12
231708700,RFC,2023,6/28/23 0:00,830,8am-12pm,Devonshire,1759,48,Male,Black,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,DEVONSHIRE                   ST,SAN DIEGO                    FY,34.2537,-118.477,12
231711037,RFC,2023,6/28/23 0:00,1015,8am-12pm,Devonshire,1782,38,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,MIKUNI                       AV,NORDHOFF                     WY,34.2328,-118.5611,12
231711798,RFC,2023,6/28/23 0:00,835,8am-12pm,Devonshire,1781,40,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,OSO                          AV,CORISCO                      ST,34.2354,-118.5754,12
231711476,RFC,2023,6/28/23 0:00,1005,8am-12pm,Devonshire,1782,58,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,CANBY                        ST,PARTHENIA                    PL,34.2312,-118.5632,12
230213708,RFC,2023,6/28/23 0:00,940,8am-12pm,Rampart,271,40,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,10TH                         ST,PARK VIEW,34.0534,-118.2829,1
231711453,RFC,2023,6/28/23 0:00,925,8am-12pm,Devonshire,1762,61,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,VARIEL                       AV,LASSEN                       ST,34.25,-118.593,12
231711467,RFC,2023,6/28/23 0:00,1040,8am-12pm,Devonshire,1762,51,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,GLEDHILL                     ST,CANOGA                       AV,34.2465,-118.5841,12
231711503,RFC,2023,6/28/23 0:00,930,8am-12pm,Devonshire,1762,40,Female,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,SUPERIOR                     AV,MASON                        AV,34.2463,-118.5798,12
231711481,RFC,2023,6/28/23 0:00,825,8am-12pm,Devonshire,1771,66,Female,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,PRAIRIE                      ST,MASON                        AV,34.2391,-118.5798,12
231708701,RFC,2023,6/28/23 0:00,815,8am-12pm,Devonshire,1757,32,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,DEVONSHIRE                   ST,BALBOA                       BL,34.2575,-118.5023,12
231711014,RFC,2023,6/28/23 0:00,830,8am-12pm,Devonshire,1759,52,Female,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,AQUEDUCT                     AV,DEVONSHIRE                   ST,34.2573,-118.4739,12
231711010,RFC,2023,6/28/23 0:00,950,8am-12pm,Devonshire,1762,43,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,SUPERIOR                     ST,MASON                        AV,34.2463,-118.5798,12
231711801,RFC,2023,6/28/23 0:00,930,8am-12pm,Devonshire,1762,46,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,LURLINE                      AV,PLUMMER                      ST,34.2427,-118.5842,12
231711833,RFC,2023,6/28/23 0:00,955,8am-12pm,Devonshire,1761,43,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,JORDAN                       AV,PRAIRIE                      ST,34.2391,-118.604,12
231711855,RFC,2023,6/28/23 0:00,810,8am-12pm,Devonshire,1781,40,Female,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,CORISCO                      ST,FULLBRIGHT                   AV,34.2355,-118.5775,12
231708689,RFC,2023,6/28/23 0:00,826,8am-12pm,Devonshire,1759,44,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,DEVONSHIRE                   ST,BLUCHER                      AV,34.2573,-118.4733,12
231711488,RFC,2023,6/28/23 0:00,1145,8am-12pm,Devonshire,1761,56,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,GLEDHILL                     ST,CANOGA                       AV,34.2414,-118.5976,12
231711205,RFC,2023,6/28/23 0:00,920,8am-12pm,Devonshire,1761,56,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,GLEDHILL                     ST,CANOGA                       AV,34.2414,-118.5976,12
230213619,RFC,2023,6/28/23 0:00,1440,12pm-4pm,Rampart,275,45,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,ALVARADO,11TH                         ST,34.0503,-118.2808,1
231711830,RFC,2023,6/28/23 0:00,950,8am-12pm,Devonshire,1761,58,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,JORDAN                       AV,PRAIRIE                      ST,34.2391,-118.604,12
230213515,RFC,2023,6/28/23 0:00,1300,12pm-4pm,Rampart,266,31,Female,Hispanic/Latino,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,7TH,BURLINGTON,34.055,-118.2735,1
230213514,RFC,2023,6/28/23 0:00,1300,12pm-4pm,Rampart,266,24,Male,Hispanic/Latino,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,7TH,BURLINGTON,34.055,-118.2735,1
230213617,RFC,2023,6/28/23 0:00,935,8am-12pm,Rampart,235,43,Male,White,,Infraction,41.18A1LAMC,,MISDEMEANOR COMPLAINT FILED,PARK VIEW,BEVERLY,34.0697,-118.273,13
230213618,RFC,2023,6/28/23 0:00,935,8am-12pm,Rampart,235,40,Female,Hispanic/Latino,,Infraction,41.18A1LAMC,,MISDEMEANOR COMPLAINT FILED,BEVERLY,PARK VIEW,34.0681,-118.2735,13
231712663,RFC,2023,6/29/23 0:00,830,8am-12pm,Devonshire,1761,36,Male,White,,Misdemeanor,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,21400    PLUMMER                      ST,,34.2427,-118.5976,12
231712673,RFC,2023,6/29/23 0:00,815,8am-12pm,Devonshire,1761,32,Female,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,PLUMMER                      ST,CANOGA                       AV,34.2427,-118.5976,12
231712659,RFC,2023,6/29/23 0:00,840,8am-12pm,Devonshire,1761,54,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,21400    PLUMMER                      ST,,34.2427,-118.5976,12
231712661,RFC,2023,6/29/23 0:00,830,8am-12pm,Devonshire,1761,57,Male,White,,Misdemeanor,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,PLUMMER,CANOGA,34.2427,-118.5976,12
231712657,RFC,2023,6/29/23 0:00,810,8am-12pm,Devonshire,1761,32,Female,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,21400    PLUMMER                      ST,,34.2427,-118.5976,12
230213998,RFC,2023,6/29/23 0:00,2200,8pm-12am,Rampart,239,42,Female,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,2ND                          ST,HARBOR                       FY,34.0576,-118.2548,1
231711209,RFC,2023,6/29/23 0:00,1015,8am-12pm,Devonshire,1761,24,Female,Black,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,21500    GLEDHILL                     ST,,34.2414,-118.5987,12
230213997,RFC,2023,6/29/23 0:00,1305,12pm-4pm,Rampart,239,33,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,2ND                          ST,BEAUDRY,34.0579,-118.2553,1
230213930,RFC,2023,6/29/23 0:00,1445,12pm-4pm,Rampart,235,43,Male,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,PARK VIEW,BEVERLY,34.0681,-118.2735,13
230213999,RFC,2023,6/29/23 0:00,1300,12pm-4pm,Rampart,239,30,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,2ND                          ST,HARBOR                       FY,34.0576,-118.2548,1
231711853,RFC,2023,6/29/23 0:00,810,8am-12pm,Devonshire,1781,35,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,CORISCO                      ST,FULLBRIGHT                   AV,34.2355,-118.5775,12
230213928,RFC,2023,6/29/23 0:00,1255,12pm-4pm,Rampart,239,33,Female,White,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,2ND,HARBOR                       FY,34.0575,-118.2547,1
230213992,RFC,2023,6/29/23 0:00,1445,12pm-4pm,Rampart,235,28,Male,Hispanic/Latino,Disorderly Conduct,Infraction,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,PARK VIEW,BEVERLY,34.0681,-118.2735,13
